oligo	actualcounts	mappedcounts
UTR6.oligo85	613	613
UTR9.oligo559	528	528
UTR17.oligo738	581	581
UTR7.oligo438	1612	1612
UTR1.oligo448	441	441
UTR17.oligo258	184	184
UTR15.oligo760	1096	1096
UTR17.oligo255	728	728
UTR16.oligo402	356	356
UTR4.oligo532	809	809
UTR6.oligo441	95	95
UTR1.oligo788	265	265
UTR3.oligo328	371	371
UTR7.oligo234	925	925
UTR17.oligo60	826	826
UTR3.oligo59	766	766
UTR3.oligo629	700	700
UTR14.oligo175	440	440
UTR15.oligo300	396	396
UTR16.oligo59	687	687
UTR15.oligo755	1160	1160
UTR15.oligo534	1599	1599
UTR1.oligo217	1177	1177
UTR12.oligo28	1363	1363
UTR16.oligo270	171	171
UTR5.oligo101	1441	1441
UTR3.oligo597	662	662
UTR15.oligo889	1285	1285
UTR2.oligo165	419	419
UTR7.oligo498	529	529
UTR4.oligo746	655	655
UTR7.oligo31	1124	1124
UTR6.oligo549	958	958
UTR14.oligo144	352	352
UTR12.oligo634	397	397
UTR9.oligo155	710	710
UTR7.oligo707	1665	1665
UTR15.oligo434	970	970
UTR1.oligo201	92	92
UTR12.oligo277	882	882
UTR4.oligo382	817	817
UTR17.oligo314	608	608
UTR16.oligo209	1598	1598
UTR5.oligo147	532	532
UTR12.oligo894	319	319
UTR17.oligo259	174	174
UTR15.oligo930	1006	1006
UTR12.oligo831	582	582
UTR3.oligo389	379	379
UTR6.oligo5	722	722
UTR15.oligo163	811	811
UTR15.oligo908	482	482
UTR16.oligo432	505	505
UTR5.oligo376	885	885
UTR3.oligo361	290	290
UTR13.oligo271	570	570
UTR5.oligo13	683	683
UTR11.oligo76	690	690
UTR4.oligo472	460	460
UTR10.oligo503	359	359
UTR8.oligo5	1208	1208
UTR17.oligo866	388	388
UTR5.oligo103	1453	1453
UTR5.oligo114	642	642
UTR4.oligo469	1539	1539
UTR10.oligo87	309	309
UTR9.oligo556	1602	1602
UTR12.oligo178	1215	1215
UTR5.oligo207	609	609
UTR9.oligo160	1796	1796
UTR17.oligo341	502	502
UTR8.oligo8	588	588
UTR17.oligo178	1057	1057
UTR17.oligo839	1648	1648
UTR14.oligo402	1042	1042
UTR16.oligo136	1119	1119
UTR4.oligo348	1313	1313
UTR3.oligo92	235	235
UTR9.oligo288	1567	1567
UTR15.oligo610	126	126
UTR9.oligo522	624	624
UTR12.oligo440	423	423
UTR16.oligo293	157	157
UTR6.oligo434	1439	1439
UTR5.oligo11	567	567
UTR2.oligo278	670	670
UTR3.oligo518	644	644
UTR4.oligo830	1331	1331
UTR12.oligo264	930	930
UTR2.oligo232	1677	1677
UTR5.oligo239	216	216
UTR14.oligo190	437	437
UTR13.oligo148	813	813
UTR10.oligo587	872	872
UTR17.oligo721	1583	1583
UTR12.oligo769	645	645
UTR1.oligo510	467	467
UTR5.oligo174	661	661
UTR3.oligo281	806	806
UTR12.oligo696	1020	1020
UTR6.oligo195	228	228
UTR8.oligo79	343	343
UTR6.oligo19	367	367
UTR1.oligo743	874	874
UTR12.oligo704	1049	1049
UTR14.oligo196	763	763
UTR4.oligo893	141	141
UTR9.oligo281	556	556
UTR4.oligo433	703	703
UTR11.oligo91	872	872
UTR16.oligo450	1007	1007
UTR12.oligo671	1258	1258
UTR5.oligo107	355	355
UTR5.oligo142	266	266
UTR17.oligo423	206	206
UTR14.oligo148	1194	1194
UTR14.oligo23	248	248
UTR6.oligo456	1274	1274
UTR5.oligo358	570	570
UTR3.oligo382	540	540
UTR16.oligo600	902	902
UTR7.oligo136	454	454
UTR9.oligo337	356	356
UTR9.oligo395	466	466
UTR4.oligo417	324	324
UTR4.oligo259	128	128
UTR4.oligo24	1902	1902
UTR17.oligo325	622	622
UTR13.oligo409	356	356
UTR7.oligo232	344	344
UTR15.oligo576	97	97
UTR15.oligo376	306	306
UTR12.oligo828	131	131
UTR3.oligo287	360	360
UTR12.oligo806	692	692
UTR17.oligo459	226	226
UTR14.oligo242	518	518
UTR16.oligo50	1335	1335
UTR7.oligo324	1136	1136
UTR15.oligo478	1206	1206
UTR9.oligo350	276	276
UTR15.oligo325	349	349
UTR10.oligo313	528	528
UTR1.oligo489	131	131
UTR3.oligo17	1086	1086
UTR9.oligo475	130	130
UTR1.oligo185	423	423
UTR2.oligo137	1279	1279
UTR3.oligo557	170	170
UTR15.oligo558	158	158
UTR12.oligo537	1519	1519
UTR11.oligo87	258	258
UTR3.oligo331	370	370
UTR15.oligo398	853	853
UTR17.oligo354	417	417
UTR15.oligo184	846	846
UTR16.oligo382	1355	1355
UTR17.oligo399	383	383
UTR3.oligo338	256	256
UTR15.oligo318	940	940
UTR12.oligo682	442	442
UTR1.oligo600	1003	1003
UTR6.oligo80	1381	1381
UTR5.oligo204	805	805
UTR9.oligo94	1172	1172
UTR4.oligo270	726	726
UTR12.oligo332	142	142
UTR17.oligo843	996	996
UTR9.oligo346	1833	1833
UTR10.oligo239	241	241
UTR4.oligo350	441	441
UTR15.oligo53	992	992
UTR2.oligo67	244	244
UTR15.oligo820	636	636
UTR14.oligo398	90	90
UTR6.oligo522	751	751
UTR7.oligo224	97	97
UTR15.oligo885	1082	1082
UTR16.oligo214	681	681
UTR16.oligo108	368	368
UTR4.oligo661	1220	1220
UTR4.oligo445	113	113
UTR7.oligo662	436	436
UTR16.oligo567	434	434
UTR15.oligo887	678	678
UTR14.oligo287	280	280
UTR8.oligo37	683	683
UTR7.oligo130	685	685
UTR14.oligo32	595	595
UTR9.oligo552	149	149
UTR7.oligo21	134	134
UTR6.oligo184	552	552
UTR11.oligo93	1323	1323
UTR5.oligo123	1624	1624
UTR12.oligo782	555	555
UTR7.oligo592	1610	1610
UTR13.oligo287	1449	1449
UTR11.oligo148	368	368
UTR1.oligo86	526	526
UTR15.oligo700	438	438
UTR12.oligo168	391	391
UTR11.oligo119	68	68
UTR5.oligo246	497	497
UTR2.oligo227	135	135
UTR4.oligo239	486	486
UTR1.oligo470	1920	1920
UTR13.oligo415	1498	1498
UTR10.oligo513	693	693
UTR7.oligo470	669	669
UTR4.oligo374	1255	1255
UTR10.oligo243	120	120
UTR6.oligo317	980	980
UTR16.oligo696	669	669
UTR8.oligo117	246	246
UTR13.oligo247	967	967
UTR3.oligo272	60	60
UTR17.oligo881	1560	1560
UTR1.oligo538	702	702
UTR6.oligo84	1194	1194
UTR12.oligo649	376	376
UTR9.oligo541	904	904
UTR2.oligo185	438	438
UTR17.oligo667	302	302
UTR9.oligo85	1503	1503
UTR3.oligo405	296	296
UTR16.oligo95	389	389
UTR4.oligo108	558	558
UTR17.oligo45	930	930
UTR6.oligo6	175	175
UTR16.oligo607	1507	1507
UTR6.oligo173	220	220
UTR9.oligo45	954	954
UTR13.oligo20	477	477
UTR17.oligo57	605	605
UTR14.oligo10	285	285
UTR12.oligo367	1637	1637
UTR17.oligo891	366	366
UTR1.oligo318	1084	1084
UTR6.oligo418	305	305
UTR4.oligo451	1233	1233
UTR15.oligo540	746	746
UTR16.oligo107	618	618
UTR10.oligo259	264	264
UTR15.oligo80	698	698
UTR15.oligo15	1825	1825
UTR17.oligo393	1793	1793
UTR10.oligo191	576	576
UTR7.oligo418	450	450
UTR4.oligo907	810	810
UTR17.oligo804	258	258
UTR16.oligo445	324	324
UTR7.oligo449	1239	1239
UTR7.oligo177	660	660
UTR15.oligo201	535	535
UTR4.oligo767	441	441
UTR6.oligo241	874	874
UTR12.oligo501	861	861
UTR3.oligo580	1626	1626
UTR14.oligo171	200	200
UTR14.oligo27	1225	1225
UTR16.oligo381	331	331
UTR13.oligo164	55	55
UTR4.oligo862	192	192
UTR8.oligo47	1471	1471
UTR17.oligo575	837	837
UTR5.oligo245	543	543
UTR1.oligo612	1419	1419
UTR4.oligo670	508	508
UTR17.oligo612	1159	1159
UTR15.oligo940	434	434
UTR16.oligo129	1113	1113
UTR4.oligo699	534	534
UTR7.oligo88	433	433
UTR14.oligo329	756	756
UTR9.oligo384	377	377
UTR12.oligo467	1042	1042
UTR4.oligo131	1855	1855
UTR7.oligo645	663	663
UTR1.oligo143	313	313
UTR17.oligo600	467	467
UTR15.oligo46	1632	1632
UTR1.oligo50	1299	1299
UTR13.oligo470	829	829
UTR9.oligo373	843	843
UTR1.oligo881	204	204
UTR9.oligo189	1362	1362
UTR4.oligo906	572	572
UTR17.oligo597	160	160
UTR17.oligo319	941	941
UTR14.oligo164	747	747
UTR7.oligo570	513	513
UTR4.oligo503	323	323
UTR9.oligo407	629	629
UTR1.oligo247	224	224
UTR17.oligo189	732	732
UTR12.oligo633	633	633
UTR6.oligo222	61	61
UTR12.oligo370	1512	1512
UTR6.oligo355	1035	1035
UTR6.oligo543	1242	1242
UTR15.oligo60	427	427
UTR8.oligo66	529	529
UTR17.oligo693	717	717
UTR17.oligo877	1041	1041
UTR17.oligo74	148	148
UTR5.oligo83	759	759
UTR15.oligo615	958	958
UTR13.oligo197	232	232
UTR13.oligo291	757	757
UTR5.oligo48	249	249
UTR12.oligo630	286	286
UTR14.oligo118	1493	1493
UTR14.oligo94	897	897
UTR10.oligo507	1204	1204
UTR12.oligo480	1466	1466
UTR13.oligo79	30	30
UTR17.oligo724	484	484
UTR13.oligo378	1649	1649
UTR15.oligo591	879	879
UTR12.oligo759	839	839
UTR5.oligo176	1277	1277
UTR8.oligo77	493	493
UTR4.oligo253	861	861
UTR4.oligo392	428	428
UTR16.oligo289	552	552
UTR5.oligo66	579	579
UTR15.oligo361	1325	1325
UTR7.oligo477	33	33
UTR13.oligo170	1223	1223
UTR17.oligo58	610	610
UTR7.oligo290	896	896
UTR12.oligo685	1860	1860
UTR17.oligo864	305	305
UTR7.oligo196	1293	1293
UTR13.oligo21	936	936
UTR11.oligo156	549	549
UTR7.oligo158	599	599
UTR3.oligo240	921	921
UTR16.oligo420	857	857
UTR9.oligo248	90	90
UTR17.oligo817	1098	1098
UTR12.oligo737	240	240
UTR2.oligo151	728	728
UTR1.oligo196	1016	1016
UTR15.oligo678	827	827
UTR7.oligo262	654	654
UTR1.oligo542	785	785
UTR9.oligo410	1214	1214
UTR16.oligo403	875	875
UTR17.oligo167	244	244
UTR17.oligo233	269	269
UTR7.oligo274	1373	1373
UTR16.oligo200	1044	1044
UTR12.oligo326	559	559
UTR4.oligo747	697	697
UTR15.oligo338	762	762
UTR17.oligo243	1033	1033
UTR7.oligo572	119	119
UTR16.oligo558	851	851
UTR6.oligo329	848	848
UTR12.oligo138	731	731
UTR16.oligo228	586	586
UTR1.oligo347	1238	1238
UTR17.oligo483	200	200
UTR12.oligo719	1113	1113
UTR4.oligo398	474	474
UTR5.oligo169	1611	1611
UTR7.oligo253	649	649
UTR3.oligo266	221	221
UTR14.oligo285	236	236
UTR15.oligo441	494	494
UTR15.oligo767	652	652
UTR6.oligo480	628	628
UTR6.oligo555	992	992
UTR7.oligo640	241	241
UTR3.oligo330	699	699
UTR13.oligo390	617	617
UTR3.oligo93	191	191
UTR7.oligo167	749	749
UTR12.oligo184	205	205
UTR3.oligo253	632	632
UTR2.oligo277	285	285
UTR1.oligo369	439	439
UTR9.oligo343	550	550
UTR13.oligo404	382	382
UTR16.oligo205	447	447
UTR4.oligo67	1281	1281
UTR14.oligo208	722	722
UTR3.oligo431	363	363
UTR9.oligo442	213	213
UTR10.oligo70	759	759
UTR13.oligo456	340	340
UTR13.oligo78	342	342
UTR1.oligo335	453	453
UTR6.oligo409	681	681
UTR3.oligo369	1210	1210
UTR4.oligo519	991	991
UTR13.oligo273	1475	1475
UTR1.oligo873	913	913
UTR17.oligo475	358	358
UTR6.oligo192	1311	1311
UTR2.oligo108	381	381
UTR17.oligo701	389	389
UTR7.oligo708	111	111
UTR9.oligo122	937	937
UTR5.oligo254	965	965
UTR11.oligo159	236	236
UTR16.oligo451	724	724
UTR13.oligo289	49	49
UTR10.oligo335	718	718
UTR3.oligo325	587	587
UTR12.oligo629	702	702
UTR3.oligo401	407	407
UTR5.oligo143	480	480
UTR10.oligo284	116	116
UTR3.oligo36	149	149
UTR6.oligo124	627	627
UTR4.oligo111	1884	1884
UTR6.oligo20	496	496
UTR7.oligo529	1650	1650
UTR7.oligo95	660	660
UTR2.oligo201	1517	1517
UTR16.oligo272	934	934
UTR10.oligo99	1046	1046
UTR16.oligo262	319	319
UTR1.oligo250	718	718
UTR1.oligo10	1385	1385
UTR4.oligo430	980	980
UTR4.oligo82	682	682
UTR1.oligo232	734	734
UTR4.oligo872	292	292
UTR15.oligo654	1284	1284
UTR6.oligo233	313	313
UTR15.oligo688	316	316
UTR7.oligo181	533	533
UTR12.oligo338	1193	1193
UTR3.oligo268	782	782
UTR4.oligo415	295	295
UTR15.oligo713	621	621
UTR12.oligo216	309	309
UTR1.oligo683	367	367
UTR13.oligo490	242	242
UTR12.oligo741	588	588
UTR1.oligo688	642	642
UTR7.oligo83	383	383
UTR6.oligo525	779	779
UTR15.oligo548	1032	1032
UTR11.oligo10	543	543
UTR6.oligo291	124	124
UTR16.oligo689	308	308
UTR8.oligo18	685	685
UTR6.oligo378	737	737
UTR15.oligo511	368	368
UTR4.oligo692	768	768
UTR13.oligo137	933	933
UTR7.oligo41	514	514
UTR16.oligo254	1025	1025
UTR10.oligo483	617	617
UTR3.oligo28	1528	1528
UTR3.oligo221	558	558
UTR1.oligo875	659	659
UTR12.oligo212	1161	1161
UTR5.oligo129	632	632
UTR4.oligo712	312	312
UTR16.oligo150	400	400
UTR2.oligo163	658	658
UTR7.oligo544	798	798
UTR13.oligo199	516	516
UTR2.oligo162	783	783
UTR6.oligo513	714	714
UTR7.oligo229	407	407
UTR2.oligo220	969	969
UTR9.oligo491	435	435
UTR15.oligo49	158	158
UTR12.oligo781	1618	1618
UTR9.oligo465	979	979
UTR15.oligo330	147	147
UTR12.oligo236	439	439
UTR9.oligo387	1097	1097
UTR1.oligo607	521	521
UTR6.oligo78	721	721
UTR9.oligo429	603	603
UTR3.oligo296	1	1
UTR15.oligo192	477	477
UTR1.oligo565	490	490
UTR15.oligo137	337	337
UTR16.oligo159	628	628
UTR16.oligo40	268	268
UTR1.oligo595	646	646
UTR16.oligo383	790	790
UTR9.oligo50	1519	1519
UTR10.oligo224	386	386
UTR14.oligo180	681	681
UTR17.oligo715	176	176
UTR15.oligo324	439	439
UTR15.oligo745	562	562
UTR1.oligo570	820	820
UTR15.oligo784	1012	1012
UTR13.oligo385	692	692
UTR16.oligo546	408	408
UTR17.oligo544	1324	1324
UTR16.oligo295	1138	1138
UTR12.oligo602	441	441
UTR16.oligo285	436	436
UTR3.oligo343	773	773
UTR9.oligo229	141	141
UTR3.oligo406	1488	1488
UTR3.oligo311	181	181
UTR7.oligo497	103	103
UTR9.oligo241	372	372
UTR12.oligo408	609	609
UTR6.oligo13	812	812
UTR16.oligo550	155	155
UTR14.oligo324	936	936
UTR7.oligo626	229	229
UTR13.oligo34	454	454
UTR7.oligo715	1425	1425
UTR17.oligo831	923	923
UTR1.oligo490	630	630
UTR1.oligo803	873	873
UTR1.oligo352	162	162
UTR12.oligo611	92	92
UTR10.oligo482	440	440
UTR7.oligo155	1629	1629
UTR5.oligo272	465	465
UTR4.oligo20	515	515
UTR4.oligo792	472	472
UTR6.oligo148	141	141
UTR16.oligo194	73	73
UTR17.oligo614	540	540
UTR3.oligo357	147	147
UTR15.oligo6	330	330
UTR9.oligo382	485	485
UTR10.oligo190	726	726
UTR12.oligo641	967	967
UTR1.oligo527	478	478
UTR14.oligo120	334	334
UTR17.oligo780	714	714
UTR6.oligo286	877	877
UTR3.oligo448	515	515
UTR16.oligo168	934	934
UTR4.oligo51	962	962
UTR1.oligo344	566	566
UTR16.oligo83	429	429
UTR9.oligo433	745	745
UTR15.oligo482	1632	1632
UTR15.oligo8	822	822
UTR15.oligo430	525	525
UTR14.oligo249	57	57
UTR1.oligo732	413	413
UTR16.oligo3	229	229
UTR14.oligo184	110	110
UTR3.oligo299	424	424
UTR7.oligo432	634	634
UTR16.oligo173	713	713
UTR9.oligo370	67	67
UTR14.oligo39	1325	1325
UTR13.oligo209	644	644
UTR5.oligo35	834	834
UTR7.oligo80	436	436
UTR1.oligo812	257	257
UTR10.oligo577	173	173
UTR4.oligo782	1451	1451
UTR14.oligo390	526	526
UTR17.oligo660	525	525
UTR6.oligo375	1237	1237
UTR12.oligo365	1328	1328
UTR1.oligo299	706	706
UTR17.oligo96	437	437
UTR17.oligo611	353	353
UTR6.oligo228	283	283
UTR13.oligo272	582	582
UTR13.oligo419	1220	1220
UTR14.oligo409	569	569
UTR15.oligo290	367	367
UTR10.oligo11	1492	1492
UTR14.oligo401	299	299
UTR7.oligo316	362	362
UTR1.oligo96	366	366
UTR17.oligo895	15	15
UTR9.oligo261	501	501
UTR4.oligo265	667	667
UTR7.oligo601	548	548
UTR1.oligo320	379	379
UTR4.oligo632	1026	1026
UTR1.oligo652	654	654
UTR9.oligo233	563	563
UTR2.oligo128	332	332
UTR5.oligo219	1250	1250
UTR9.oligo177	209	209
UTR8.oligo23	146	146
UTR8.oligo1	994	994
UTR1.oligo224	202	202
UTR13.oligo53	664	664
UTR3.oligo288	410	410
UTR14.oligo160	777	777
UTR15.oligo497	1265	1265
UTR3.oligo641	169	169
UTR10.oligo205	1291	1291
UTR5.oligo333	399	399
UTR12.oligo778	433	433
UTR17.oligo763	1128	1128
UTR15.oligo624	470	470
UTR12.oligo607	1125	1125
UTR4.oligo497	377	377
UTR8.oligo24	460	460
UTR15.oligo905	949	949
UTR15.oligo291	77	77
UTR16.oligo499	810	810
UTR1.oligo74	1341	1341
UTR16.oligo219	196	196
UTR4.oligo689	496	496
UTR12.oligo406	214	214
UTR13.oligo474	1171	1171
UTR1.oligo89	180	180
UTR15.oligo445	1128	1128
UTR3.oligo19	821	821
UTR10.oligo200	659	659
UTR9.oligo289	518	518
UTR12.oligo293	440	440
UTR10.oligo478	529	529
UTR15.oligo384	420	420
UTR16.oligo375	770	770
UTR1.oligo717	843	843
UTR12.oligo403	1112	1112
UTR1.oligo606	227	227
UTR16.oligo258	762	762
UTR12.oligo202	485	485
UTR17.oligo457	608	608
UTR7.oligo246	1068	1068
UTR6.oligo524	237	237
UTR6.oligo122	1078	1078
UTR13.oligo140	998	998
UTR12.oligo469	229	229
UTR3.oligo499	961	961
UTR6.oligo128	233	233
UTR17.oligo4	932	932
UTR10.oligo108	237	237
UTR2.oligo217	505	505
UTR9.oligo237	1236	1236
UTR6.oligo348	166	166
UTR17.oligo678	694	694
UTR16.oligo494	1077	1077
UTR17.oligo501	777	777
UTR14.oligo211	1056	1056
UTR16.oligo299	520	520
UTR17.oligo85	423	423
UTR16.oligo101	1095	1095
UTR13.oligo517	1007	1007
UTR12.oligo783	451	451
UTR6.oligo52	193	193
UTR2.oligo86	114	114
UTR10.oligo469	768	768
UTR9.oligo19	268	268
UTR9.oligo508	1025	1025
UTR10.oligo238	681	681
UTR1.oligo546	717	717
UTR14.oligo351	1258	1258
UTR17.oligo762	676	676
UTR13.oligo248	1160	1160
UTR17.oligo689	717	717
UTR1.oligo686	1349	1349
UTR14.oligo85	527	527
UTR15.oligo763	1048	1048
UTR12.oligo44	1542	1542
UTR16.oligo423	188	188
UTR1.oligo108	581	581
UTR6.oligo121	593	593
UTR15.oligo263	927	927
UTR13.oligo93	405	405
UTR15.oligo733	287	287
UTR1.oligo572	1160	1160
UTR7.oligo582	1127	1127
UTR9.oligo548	517	517
UTR10.oligo160	624	624
UTR4.oligo486	504	504
UTR16.oligo263	703	703
UTR13.oligo182	238	238
UTR4.oligo56	958	958
UTR16.oligo226	230	230
UTR7.oligo713	180	180
UTR4.oligo654	661	661
UTR6.oligo215	273	273
UTR5.oligo186	120	120
UTR1.oligo626	565	565
UTR1.oligo100	1733	1733
UTR12.oligo145	1045	1045
UTR13.oligo374	295	295
UTR2.oligo62	287	287
UTR15.oligo152	648	648
UTR5.oligo215	782	782
UTR4.oligo480	784	784
UTR10.oligo300	400	400
UTR4.oligo140	470	470
UTR10.oligo73	1404	1404
UTR15.oligo510	1046	1046
UTR15.oligo800	625	625
UTR17.oligo856	437	437
UTR16.oligo409	112	112
UTR9.oligo476	550	550
UTR11.oligo155	376	376
UTR15.oligo72	740	740
UTR15.oligo113	173	173
UTR14.oligo451	1311	1311
UTR7.oligo293	218	218
UTR4.oligo175	1385	1385
UTR17.oligo177	402	402
UTR17.oligo519	595	595
UTR9.oligo332	313	313
UTR2.oligo166	922	922
UTR16.oligo230	418	418
UTR12.oligo516	532	532
UTR7.oligo583	402	402
UTR17.oligo199	602	602
UTR9.oligo267	407	407
UTR17.oligo630	628	628
UTR15.oligo538	1081	1081
UTR12.oligo753	368	368
UTR7.oligo28	198	198
UTR4.oligo95	112	112
UTR15.oligo105	450	450
UTR15.oligo685	356	356
UTR17.oligo135	115	115
UTR1.oligo283	434	434
UTR4.oligo436	747	747
UTR9.oligo164	623	623
UTR11.oligo66	726	726
UTR10.oligo92	301	301
UTR1.oligo518	489	489
UTR10.oligo89	413	413
UTR14.oligo139	1160	1160
UTR15.oligo444	620	620
UTR14.oligo342	978	978
UTR4.oligo646	1000	1000
UTR15.oligo68	639	639
UTR14.oligo59	146	146
UTR9.oligo275	406	406
UTR13.oligo225	403	403
UTR7.oligo597	1511	1511
UTR4.oligo6	388	388
UTR3.oligo617	825	825
UTR12.oligo659	818	818
UTR1.oligo734	247	247
UTR12.oligo265	385	385
UTR16.oligo543	1004	1004
UTR17.oligo198	659	659
UTR11.oligo49	339	339
UTR17.oligo531	966	966
UTR2.oligo17	233	233
UTR4.oligo434	12	12
UTR15.oligo674	1092	1092
UTR5.oligo388	884	884
UTR1.oligo291	841	841
UTR15.oligo672	268	268
UTR1.oligo237	610	610
UTR10.oligo362	1093	1093
UTR16.oligo130	992	992
UTR3.oligo602	649	649
UTR13.oligo367	1088	1088
UTR1.oligo362	573	573
UTR12.oligo427	337	337
UTR4.oligo159	403	403
UTR7.oligo144	337	337
UTR15.oligo916	753	753
UTR6.oligo252	780	780
UTR1.oligo819	997	997
UTR7.oligo469	1380	1380
UTR5.oligo92	874	874
UTR15.oligo413	760	760
UTR7.oligo564	458	458
UTR6.oligo540	83	83
UTR9.oligo528	632	632
UTR17.oligo878	319	319
UTR12.oligo616	543	543
UTR10.oligo37	212	212
UTR5.oligo213	817	817
UTR17.oligo767	471	471
UTR7.oligo141	151	151
UTR12.oligo132	355	355
UTR13.oligo120	234	234
UTR16.oligo81	825	825
UTR12.oligo789	281	281
UTR12.oligo329	157	157
UTR5.oligo256	371	371
UTR17.oligo152	220	220
UTR14.oligo227	25	25
UTR16.oligo555	685	685
UTR13.oligo242	740	740
UTR6.oligo123	560	560
UTR14.oligo206	217	217
UTR7.oligo190	294	294
UTR4.oligo70	622	622
UTR16.oligo504	82	82
UTR10.oligo165	511	511
UTR6.oligo135	556	556
UTR2.oligo42	633	633
UTR17.oligo737	537	537
UTR15.oligo57	689	689
UTR12.oligo643	237	237
UTR1.oligo278	213	213
UTR15.oligo759	127	127
UTR17.oligo907	450	450
UTR13.oligo485	1185	1185
UTR7.oligo211	478	478
UTR1.oligo703	542	542
UTR9.oligo208	456	456
UTR1.oligo880	333	333
UTR1.oligo866	343	343
UTR9.oligo377	815	815
UTR4.oligo600	296	296
UTR2.oligo230	1174	1174
UTR14.oligo327	383	383
UTR5.oligo367	379	379
UTR17.oligo268	234	234
UTR15.oligo547	262	262
UTR7.oligo235	171	171
UTR6.oligo433	107	107
UTR6.oligo544	889	889
UTR7.oligo440	949	949
UTR9.oligo51	520	520
UTR17.oligo192	218	218
UTR1.oligo823	413	413
UTR3.oligo5	197	197
UTR15.oligo537	572	572
UTR9.oligo471	207	207
UTR16.oligo595	1090	1090
UTR9.oligo285	520	520
UTR4.oligo649	384	384
UTR14.oligo376	1383	1383
UTR15.oligo764	520	520
UTR11.oligo98	1044	1044
UTR1.oligo560	423	423
UTR10.oligo576	296	296
UTR7.oligo111	93	93
UTR9.oligo342	930	930
UTR15.oligo839	396	396
UTR10.oligo66	605	605
UTR17.oligo535	121	121
UTR15.oligo213	659	659
UTR17.oligo379	506	506
UTR5.oligo281	940	940
UTR6.oligo41	503	503
UTR6.oligo58	1574	1574
UTR3.oligo565	201	201
UTR8.oligo40	105	105
UTR16.oligo37	1306	1306
UTR14.oligo232	251	251
UTR12.oligo478	344	344
UTR4.oligo364	430	430
UTR9.oligo245	1032	1032
UTR13.oligo41	821	821
UTR7.oligo203	1277	1277
UTR5.oligo314	942	942
UTR17.oligo245	425	425
UTR3.oligo118	450	450
UTR17.oligo803	912	912
UTR10.oligo382	582	582
UTR4.oligo210	570	570
UTR12.oligo588	403	403
UTR4.oligo161	113	113
UTR9.oligo484	435	435
UTR4.oligo300	763	763
UTR1.oligo824	454	454
UTR10.oligo147	496	496
UTR6.oligo154	551	551
UTR17.oligo503	1794	1794
UTR7.oligo483	136	136
UTR7.oligo94	295	295
UTR15.oligo167	257	257
UTR7.oligo4	316	316
UTR4.oligo555	924	924
UTR14.oligo289	272	272
UTR15.oligo19	680	680
UTR7.oligo60	467	467
UTR5.oligo89	543	543
UTR2.oligo97	589	589
UTR3.oligo18	1013	1013
UTR17.oligo297	220	220
UTR1.oligo128	628	628
UTR17.oligo351	408	408
UTR5.oligo285	293	293
UTR6.oligo131	68	68
UTR1.oligo218	238	238
UTR7.oligo687	534	534
UTR16.oligo482	73	73
UTR7.oligo502	376	376
UTR12.oligo547	545	545
UTR15.oligo865	255	255
UTR3.oligo212	72	72
UTR5.oligo348	1255	1255
UTR1.oligo148	668	668
UTR5.oligo171	214	214
UTR15.oligo525	664	664
UTR17.oligo827	143	143
UTR7.oligo392	380	380
UTR17.oligo482	454	454
UTR13.oligo414	767	767
UTR10.oligo104	369	369
UTR12.oligo822	208	208
UTR1.oligo711	175	175
UTR14.oligo372	842	842
UTR9.oligo547	481	481
UTR10.oligo213	308	308
UTR15.oligo740	874	874
UTR13.oligo443	128	128
UTR3.oligo611	29	29
UTR13.oligo18	572	572
UTR6.oligo107	497	497
UTR13.oligo32	166	166
UTR1.oligo256	274	274
UTR8.oligo130	623	623
UTR1.oligo33	243	243
UTR3.oligo612	635	635
UTR15.oligo250	461	461
UTR17.oligo39	588	588
UTR10.oligo487	1658	1658
UTR16.oligo653	649	649
UTR8.oligo83	344	344
UTR4.oligo743	1199	1199
UTR13.oligo50	185	185
UTR9.oligo89	188	188
UTR5.oligo244	545	545
UTR16.oligo206	250	250
UTR7.oligo245	918	918
UTR9.oligo103	60	60
UTR5.oligo67	94	94
UTR1.oligo533	413	413
UTR6.oligo101	543	543
UTR14.oligo21	417	417
UTR15.oligo723	467	467
UTR1.oligo802	316	316
UTR15.oligo701	250	250
UTR3.oligo366	52	52
UTR14.oligo223	780	780
UTR4.oligo824	649	649
UTR1.oligo442	165	165
UTR16.oligo253	483	483
UTR12.oligo529	959	959
UTR17.oligo5	976	976
UTR1.oligo731	164	164
UTR13.oligo462	836	836
UTR4.oligo267	863	863
UTR12.oligo431	1025	1025
UTR10.oligo189	316	316
UTR17.oligo615	82	82
UTR3.oligo453	862	862
UTR9.oligo2	24	24
UTR16.oligo4	401	401
UTR12.oligo456	838	838
UTR2.oligo173	985	985
UTR6.oligo27	385	385
UTR9.oligo63	699	699
UTR7.oligo549	1028	1028
UTR9.oligo412	561	561
UTR4.oligo249	1419	1419
UTR13.oligo397	468	468
UTR15.oligo210	578	578
UTR4.oligo290	605	605
UTR14.oligo360	524	524
UTR7.oligo559	205	205
UTR4.oligo284	183	183
UTR14.oligo195	462	462
UTR5.oligo7	288	288
UTR17.oligo142	294	294
UTR1.oligo855	788	788
UTR9.oligo398	713	713
UTR14.oligo141	1158	1158
UTR17.oligo40	1737	1737
UTR15.oligo144	628	628
UTR4.oligo626	812	812
UTR17.oligo162	134	134
